method,scenario_id,time_s,budget,selected_patch_ids,budget_fraction,budget_max_count,candidate_count,selected_count,actual_active_fraction,predicted_front_chainage_m,front_available,mean_selected_dynamic_rank,mean_selected_front_rank,mean_selected_support_risk_rank,mean_selected_section_rank,mean_selected_base_score,selected_section_patch_count,first_pass_count,second_pass_count,global_forward_runtime_ms,roi_scoring_runtime_ms,local_correction_runtime_ms,support_guard_runtime_ms
FrontOnly_B10,JILONG_EI_0199,170,B10,195;211;196,0.1,19,3,3,0.0480431270148785,14850.0,True,,0.6666666666666666,,,,,1,2,54.04630000703037,1.830199995310977,11.600500001804903,2.24980000348296
FrontOnly_B10,JILONG_EI_0199,180,B10,195;211;196,0.1,19,3,3,0.0480431270148785,14850.0,True,,0.6666666666666666,,,,,1,2,54.51030000403989,1.6948999982560051,12.2616000007838,2.2222999978112057
FrontOnly_B10,JILONG_EI_0199,190,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,57.00880000949837,1.7406999977538362,9.119700000155715,2.21869999950286
FrontOnly_B10,JILONG_EI_0199,200,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,54.22200000612065,1.665200004936196,8.749700005864725,2.2003999911248684
FrontOnly_B10,JILONG_EI_0199,210,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,55.80920001375489,1.7124999867519364,8.54059999983292,2.1960000012768432
FrontOnly_B10,JILONG_EI_0199,220,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,54.76279999129474,1.7204999894602224,8.48589999077376,2.343899992411025
FrontOnly_B10,JILONG_EI_0199,230,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,53.99380000017118,1.691700002993457,8.502800003043376,2.328899994608946
FrontOnly_B10,JILONG_EI_0199,240,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,54.65820000972599,1.7398999916622415,8.841900009429082,2.688100008526817
FrontOnly_B10,JILONG_EI_0199,250,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,56.01749999914318,1.6859000024851412,8.581799993407913,3.0904000013833866
FrontOnly_B10,JILONG_EI_0199,260,B10,195;211,0.1,19,2,2,0.0346348523251985,15240.0,True,,0.75,,,,,1,1,54.41430000064429,1.6897000023163855,9.044699996593408,2.190400002291426
FrontOnly_B10,JILONG_EI_0199,270,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,54.73459999484476,1.708900002995506,11.866799992276356,2.192599989939481
FrontOnly_B10,JILONG_EI_0199,280,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,53.80650000006426,1.7030000017257407,12.20459998876322,2.1689999994123355
FrontOnly_B10,JILONG_EI_0199,290,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,55.17120000149589,1.7220000008819625,12.686499991104938,2.9313999984879047
FrontOnly_B10,JILONG_EI_0199,300,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,54.54300000565127,1.764600005117245,11.985300006926993,2.2422000038204715
FrontOnly_B10,JILONG_EI_0199,310,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,54.7184000024572,1.6871999978320673,11.958499992033468,2.1875000093132257
FrontOnly_B10,JILONG_EI_0199,320,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,56.36950000189245,1.7234999977517873,12.178500008303672,2.202000003308058
FrontOnly_B10,JILONG_EI_0199,330,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,54.89529999613296,1.662199996644631,12.68409998738207,3.041300005861558
FrontOnly_B10,JILONG_EI_0199,340,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,54.12649999198038,1.7667999927653,11.817400009022094,3.1626999989384785
FrontOnly_B10,JILONG_EI_0199,350,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,54.749000002630055,1.8099000008078288,12.0290000049863,2.3972000053618103
FrontOnly_B10,JILONG_EI_0199,360,B10,211;195;210,0.1,19,3,3,0.0579059812697659,15870.0,True,,0.6666666666666666,,,,,1,2,53.75099999946542,1.7278000013902783,12.146699998993428,2.2003999911248684
FrontOnly_B10,JILONG_EI_0199,370,B10,210;211,0.1,19,2,2,0.0370852508978413,17010.0,True,,0.75,,,,,1,1,54.11909999384079,1.748900001985021,8.518599992385134,2.2157000057632104
FrontOnly_B10,JILONG_EI_0199,380,B10,210;211,0.1,19,2,2,0.0370852508978413,17010.0,True,,0.75,,,,,1,1,54.670599987730384,1.6677999956300482,8.679500009748153,2.795699998387136
FrontOnly_B10,JILONG_EI_0199,390,B10,210;211,0.1,19,2,2,0.0370852508978413,17010.0,True,,0.75,,,,,1,1,54.90580000332557,1.7356999887851998,9.158200002275407,2.267399991978891
FrontOnly_B10,JILONG_EI_0199,400,B10,210;211,0.1,19,2,2,0.0370852508978413,17010.0,True,,0.75,,,,,1,1,54.38220000360161,1.7022999963955954,8.992799994302914,2.179999995860271
FrontOnly_B10,JILONG_EI_0199,410,B10,210;211,0.1,19,2,2,0.0370852508978413,17010.0,True,,0.75,,,,,1,1,54.11340000864584,2.3434000031556934,8.583799994084984,2.7255999884800985
FrontOnly_B10,JILONG_EI_0199,420,B10,210;211,0.1,19,2,2,0.0370852508978413,17010.0,True,,0.75,,,,,1,1,53.761400005896576,1.737500002491288,8.818700007395819,2.24609998986125
FrontOnly_B10,JILONG_EI_0199,430,B10,210,0.1,19,1,1,0.0232711289445673,17820.0,True,,1.0,,,,,1,0,55.119199998443946,2.405100007308647,6.100200000219047,3.1362000008812174
