i,j,x,y,terrain_z,chainage_m,distance_to_robust_low_track_m,robust_floor_z,height_above_robust_floor_m,erodible
148,9,341390.000000,3128060.000000,2150.09814,19500.000000,1790.649970,1819.306000,330.792140,0
149,9,341454.000000,3128060.000000,2202.34131,19500.000000,1821.718293,1819.306000,383.035310,0
150,9,341518.000000,3128060.000000,2258.06201,19500.000000,1854.475603,1819.306000,438.756010,0
151,9,341582.000000,3128060.000000,2311.32129,19513.879827,1888.708107,1816.709035,494.612255,0
152,9,341646.000000,3128060.000000,2358.55005,19524.751000,1923.570604,1814.675000,543.875050,0
153,9,341710.000000,3128060.000000,2405.77856,19524.751000,1959.828977,1814.675000,591.103560,0
154,9,341774.000000,3128060.000000,2461.12622,19524.751000,1997.480255,1814.675000,646.451220,0
155,9,341838.000000,3128060.000000,2520.55786,19524.751000,2036.447180,1814.675000,705.882860,0
156,9,341902.000000,3128060.000000,2574.3938,19524.751000,2076.655693,1814.675000,759.718800,0
157,9,341966.000000,3128060.000000,2617.86719,19524.751000,2118.035084,1814.675000,803.192190,0
158,9,342030.000000,3128060.000000,2655.36816,19524.751000,2160.518079,1814.675000,840.693160,0
159,9,342094.000000,3128060.000000,2689.40894,19524.751000,2204.040862,1814.675000,874.733940,0
160,9,342158.000000,3128060.000000,2728.19189,19524.751000,2248.543055,1814.675000,913.516890,0
161,9,342222.000000,3128060.000000,2777.8772,19524.751000,2293.967659,1814.675000,963.202200,0
162,9,342286.000000,3128060.000000,2863.61963,19524.751000,2340.260962,1814.675000,1048.944630,0
163,9,342350.000000,3128060.000000,2906.5896,19524.751000,2387.372430,1814.675000,1091.914600,0
164,9,342414.000000,3128060.000000,2928.85693,19524.751000,2435.254580,1814.675000,1114.181930,0
165,9,342478.000000,3128060.000000,2946.98096,19524.751000,2483.862843,1814.675000,1132.305960,0
166,9,342542.000000,3128060.000000,2956.43188,19524.751000,2533.155418,1814.675000,1141.756880,0
167,9,342606.000000,3128060.000000,3003.68701,19524.751000,2583.093131,1814.675000,1189.012010,0
168,9,342670.000000,3128060.000000,3072.65771,19524.751000,2633.639283,1814.675000,1257.982710,0
1,10,331982.000000,3128124.000000,4153.7251,16800.000000,6366.088946,1903.736000,2249.989100,0
2,10,332046.000000,3128124.000000,4116.7207,16800.000000,6306.088818,1903.736000,2212.984700,0
3,10,332110.000000,3128124.000000,4087.56665,16800.000000,6246.168096,1903.736000,2183.830650,0
4,10,332174.000000,3128124.000000,4051.50391,16800.000000,6186.329088,1903.736000,2147.767910,0
5,10,332238.000000,3128124.000000,4029.50171,16800.000000,6126.574189,1903.736000,2125.765710,0
6,10,332302.000000,3128124.000000,4024.65845,16800.000000,6066.905883,1903.736000,2120.922450,0
7,10,332366.000000,3128124.000000,4015.46411,16800.000000,6007.326751,1903.736000,2111.728110,0
8,10,332430.000000,3128124.000000,3987.72021,16800.000000,5947.839473,1903.736000,2083.984210,0
9,10,332494.000000,3128124.000000,3955.05444,16800.000000,5888.446833,1903.736000,2051.318440,0
10,10,332558.000000,3128124.000000,3915.47388,16800.000000,5829.151723,1903.736000,2011.737880,0
11,10,332622.000000,3128124.000000,3879.72363,16800.000000,5769.957150,1903.736000,1975.987630,0
12,10,332686.000000,3128124.000000,3828.23975,16800.000000,5710.866240,1903.736000,1924.503750,0
13,10,332750.000000,3128124.000000,3776.36743,16800.000000,5651.882246,1903.736000,1872.631430,0
14,10,332814.000000,3128124.000000,3730.79688,16800.000000,5593.008549,1903.736000,1827.060880,0
15,10,332878.000000,3128124.000000,3684.81201,16800.000000,5534.248669,1903.736000,1781.076010,0
16,10,332942.000000,3128124.000000,3655.45117,16800.000000,5475.606271,1903.736000,1751.715170,0
17,10,333006.000000,3128124.000000,3618.5957,16800.000000,5417.085170,1903.736000,1714.859700,0
18,10,333070.000000,3128124.000000,3590.58618,16800.000000,5358.689340,1903.736000,1686.850180,0
19,10,333134.000000,3128124.000000,3576.14575,16800.000000,5300.422921,1903.736000,1672.409750,0
20,10,333198.000000,3128124.000000,3569.90308,16800.000000,5242.290229,1903.736000,1666.167080,0
21,10,333262.000000,3128124.000000,3556.26611,16800.000000,5184.295763,1903.736000,1652.530110,0
22,10,333326.000000,3128124.000000,3519.14478,16800.000000,5126.444212,1903.736000,1615.408780,0
23,10,333390.000000,3128124.000000,3492.83838,16800.000000,5068.740471,1903.736000,1589.102380,0
24,10,333454.000000,3128124.000000,3523.59521,16800.000000,5011.189646,1903.736000,1619.859210,0
25,10,333518.000000,3128124.000000,3575.8623,16800.000000,4953.797066,1903.736000,1672.126300,0
26,10,333582.000000,3128124.000000,3615.65698,16800.000000,4896.568296,1903.736000,1711.920980,0
27,10,333646.000000,3128124.000000,3616.54907,16800.000000,4839.509146,1903.736000,1712.813070,0
28,10,333710.000000,3128124.000000,3585.59448,16800.000000,4782.625689,1903.736000,1681.858480,0
29,10,333774.000000,3128124.000000,3570.75293,16800.000000,4725.924268,1903.736000,1667.016930,0
30,10,333838.000000,3128124.000000,3602.53027,16800.000000,4669.411514,1903.736000,1698.794270,0
31,10,333902.000000,3128124.000000,3652.77905,16800.000000,4613.094362,1903.736000,1749.043050,0
32,10,333966.000000,3128124.000000,3688.04468,16800.000000,4556.980063,1903.736000,1784.308680,0
33,10,334030.000000,3128124.000000,3696.5708,16800.000000,4501.076205,1903.736000,1792.834800,0
34,10,334094.000000,3128124.000000,3680.33545,16800.000000,4445.390726,1903.736000,1776.599450,0
35,10,334158.000000,3128124.000000,3652.93848,16800.000000,4389.931937,1903.736000,1749.202480,0
36,10,334222.000000,3128124.000000,3634.99561,16800.000000,4334.708539,1903.736000,1731.259610,0
37,10,334286.000000,3128124.000000,3623.53418,16800.000000,4279.729643,1903.736000,1719.798180,0
38,10,334350.000000,3128124.000000,3591.13892,16800.000000,4225.004796,1903.736000,1687.402920,0
39,10,334414.000000,3128124.000000,3555.93652,16800.000000,4170.543997,1903.736000,1652.200520,0
40,10,334478.000000,3128124.000000,3521.88916,16800.000000,4116.357726,1903.736000,1618.153160,0
41,10,334542.000000,3128124.000000,3514.21802,16800.000000,4062.456970,1903.736000,1610.482020,0
42,10,334606.000000,3128124.000000,3520.94531,16800.000000,4008.853245,1903.736000,1617.209310,0
43,10,334670.000000,3128124.000000,3515.08081,16800.000000,3955.558626,1903.736000,1611.344810,0
44,10,334734.000000,3128124.000000,3519.9397,16800.000000,3902.585777,1903.736000,1616.203700,0
45,10,334798.000000,3128124.000000,3558.85059,16800.000000,3849.947980,1903.736000,1655.114590,0
46,10,334862.000000,3128124.000000,3565.81323,16800.000000,3797.659168,1903.736000,1662.077230,0
47,10,334926.000000,3128124.000000,3547.15625,16800.000000,3745.733955,1903.736000,1643.420250,0
48,10,334990.000000,3128124.000000,3543.09155,16800.000000,3694.187673,1903.736000,1639.355550,0
49,10,335054.000000,3128124.000000,3507.46631,16800.000000,3643.036408,1903.736000,1603.730310,0
50,10,335118.000000,3128124.000000,3452.6394,16800.000000,3592.297033,1903.736000,1548.903400,0
51,10,335182.000000,3128124.000000,3450.15259,16950.000000,3541.280470,1890.454000,1559.698590,0
52,10,335246.000000,3128124.000000,3460.63867,16950.000000,3489.923357,1890.454000,1570.184670,0
53,10,335310.000000,3128124.000000,3459.90405,16950.000000,3438.990360,1890.454000,1569.450050,0
54,10,335374.000000,3128124.000000,3458.49561,16950.000000,3388.500607,1890.454000,1568.041610,0
55,10,335438.000000,3128124.000000,3448.16162,16950.000000,3338.474207,1890.454000,1557.707620,0
56,10,335502.000000,3128124.000000,3438.86597,16950.000000,3288.932303,1890.454000,1548.411970,0
57,10,335566.000000,3128124.000000,3422.35718,16950.000000,3239.897121,1890.454000,1531.903180,0
58,10,335630.000000,3128124.000000,3421.39575,16950.000000,3191.392019,1890.454000,1530.941750,0
59,10,335694.000000,3128124.000000,3423.56201,16950.000000,3143.441535,1890.454000,1533.108010,0
60,10,335758.000000,3128124.000000,3394.57617,16950.000000,3096.071438,1890.454000,1504.122170,0
61,10,335822.000000,3128124.000000,3390.72485,16950.000000,3049.308776,1890.454000,1500.270850,0
62,10,335886.000000,3128124.000000,3407.12793,16950.000000,3003.181926,1890.454000,1516.673930,0
63,10,335950.000000,3128124.000000,3397.79736,16976.230030,2957.546650,1893.486716,1504.310644,0
64,10,336014.000000,3128124.000000,3366.01953,17000.000000,2911.981743,1896.235000,1469.784530,0
65,10,336078.000000,3128124.000000,3330.9292,17000.000000,2866.974013,1896.235000,1434.694200,0
66,10,336142.000000,3128124.000000,3324.99658,17000.000000,2822.699827,1896.235000,1428.761580,0
67,10,336206.000000,3128124.000000,3348.5459,17000.000000,2779.194242,1896.235000,1452.310900,0
68,10,336270.000000,3128124.000000,3366.5127,17000.000000,2736.493916,1896.235000,1470.277700,0
69,10,336334.000000,3128124.000000,3370.71509,17000.000000,2694.637132,1896.235000,1474.480090,0
70,10,336398.000000,3128124.000000,3344.89014,17000.000000,2653.663806,1896.235000,1448.655140,0
71,10,336462.000000,3128124.000000,3326.37378,17000.000000,2613.615488,1896.235000,1430.138780,0
72,10,336526.000000,3128124.000000,3324.11206,17000.000000,2574.535344,1896.235000,1427.877060,0
73,10,336590.000000,3128124.000000,3327.77222,17000.000000,2536.468127,1896.235000,1431.537220,0
74,10,336654.000000,3128124.000000,3340.00708,17000.000000,2499.460118,1896.235000,1443.772080,0
75,10,336718.000000,3128124.000000,3346.02222,17000.000000,2463.559052,1896.235000,1449.787220,0
76,10,336782.000000,3128124.000000,3353.79272,17000.000000,2428.814015,1896.235000,1457.557720,0
77,10,336846.000000,3128124.000000,3359.46631,17000.000000,2395.275317,1896.235000,1463.231310,0
78,10,336910.000000,3128124.000000,3352.47925,17000.000000,2362.994321,1896.235000,1456.244250,0
79,10,336974.000000,3128124.000000,3336.2771,17000.000000,2332.023260,1896.235000,1440.042100,0
80,10,337038.000000,3128124.000000,3326.9812,17000.000000,2302.414994,1896.235000,1430.746200,0
81,10,337102.000000,3128124.000000,3319.43384,17000.000000,2274.222752,1896.235000,1423.198840,0
82,10,337166.000000,3128124.000000,3271.34546,17000.000000,2247.499821,1896.235000,1375.110460,0
83,10,337230.000000,3128124.000000,3246.67407,17000.000000,2222.299207,1896.235000,1350.439070,0
84,10,337294.000000,3128124.000000,3269.05664,17100.000000,2197.666211,1899.253000,1369.803640,0
85,10,337358.000000,3128124.000000,3301.68823,17100.000000,2171.793311,1899.253000,1402.435230,0
86,10,337422.000000,3128124.000000,3333.50024,17141.060428,2147.083011,1896.406691,1437.093549,0
87,10,337486.000000,3128124.000000,3359.56152,17198.334560,2122.461756,1880.953123,1478.608397,0
88,10,337550.000000,3128124.000000,3372.89209,17250.000000,2097.859382,1882.716000,1490.176090,0
89,10,337614.000000,3128124.000000,3372.09863,17250.000000,2074.297246,1882.716000,1489.382630,0
90,10,337678.000000,3128124.000000,3357.82104,17250.000000,2052.460998,1882.716000,1475.105040,0
91,10,337742.000000,3128124.000000,3321.04517,17250.000000,2032.406266,1882.716000,1438.329170,0
92,10,337806.000000,3128124.000000,3268.95605,17250.000000,2014.186265,1882.716000,1386.240050,0
93,10,337870.000000,3128124.000000,3253.74731,17250.000000,1997.851194,1882.716000,1371.031310,0
94,10,337934.000000,3128124.000000,3282.77295,17250.000000,1983.447623,1882.716000,1400.056950,0
95,10,337998.000000,3128124.000000,3314.68872,17250.000000,1971.017898,1882.716000,1431.972720,0
96,10,338062.000000,3128124.000000,3321.8772,17250.000000,1960.599560,1882.716000,1439.161200,0
97,10,338126.000000,3128124.000000,3312.74072,17250.000000,1952.224812,1882.716000,1430.024720,0
98,10,338190.000000,3128124.000000,3299.44946,17250.000000,1945.920039,1882.716000,1416.733460,0
99,10,338254.000000,3128124.000000,3275.58691,17250.000000,1941.705405,1882.716000,1392.870910,0
100,10,338318.000000,3128124.000000,3241.9729,17350.000000,1938.260505,1871.903000,1370.069900,0
101,10,338382.000000,3128124.000000,3209.14795,17350.000000,1934.301449,1871.903000,1337.244950,0
102,10,338446.000000,3128124.000000,3188.32764,17750.000000,1921.158488,1867.942000,1320.385640,0
103,10,338510.000000,3128124.000000,3167.1604,17750.000000,1908.020322,1867.942000,1299.218400,0
104,10,338574.000000,3128124.000000,3130.97607,17750.000000,1896.951543,1867.942000,1263.034070,0
105,10,338638.000000,3128124.000000,3081.67505,18000.000000,1885.617596,1872.970000,1208.705050,0
106,10,338702.000000,3128124.000000,3032.41992,18000.000000,1870.186623,1872.970000,1159.449920,0
107,10,338766.000000,3128124.000000,2978.25342,18000.000000,1856.834483,1872.970000,1105.283420,0
108,10,338830.000000,3128124.000000,2903.01855,18000.000000,1845.606292,1872.970000,1030.048550,0
109,10,338894.000000,3128124.000000,2872.61304,18000.000000,1836.541008,1872.970000,999.643040,0
110,10,338958.000000,3128124.000000,2867.17603,18250.000000,1823.405748,1859.457000,1007.719030,0
111,10,339022.000000,3128124.000000,2883.38135,18250.000000,1810.105933,1859.457000,1023.924350,0
112,10,339086.000000,3128124.000000,2879.22461,18250.000000,1798.985953,1859.457000,1019.767610,0
113,10,339150.000000,3128124.000000,2854.24268,18250.000000,1790.086430,1859.457000,994.785680,0
114,10,339214.000000,3128124.000000,2793.98535,18250.000000,1783.440606,1859.457000,934.528350,0
115,10,339278.000000,3128124.000000,2712.07471,18250.000000,1779.073738,1859.457000,852.617710,0
116,10,339342.000000,3128124.000000,2665.71973,18250.000000,1777.002626,1859.457000,806.262730,0
117,10,339406.000000,3128124.000000,2614.54492,18250.000000,1777.235297,1859.457000,755.087920,0
118,10,339470.000000,3128124.000000,2543.28369,18250.000000,1779.770848,1859.457000,683.826690,0
119,10,339534.000000,3128124.000000,2479.70947,18250.000000,1784.599462,1859.457000,620.252470,0
120,10,339598.000000,3128124.000000,2471.21411,19500.000000,1786.599355,1819.306000,651.908110,0
121,10,339662.000000,3128124.000000,2452.54028,19500.000000,1753.508335,1819.306000,633.234280,0
122,10,339726.000000,3128124.000000,2391.66333,19500.000000,1722.160766,1819.306000,572.357330,0
123,10,339790.000000,3128124.000000,2351.61011,19500.000000,1692.653516,1819.306000,532.304110,0
124,10,339854.000000,3128124.000000,2315.23438,19500.000000,1665.084427,1819.306000,495.928380,0
125,10,339918.000000,3128124.000000,2289.49634,19500.000000,1639.551272,1819.306000,470.190340,0
126,10,339982.000000,3128124.000000,2252.49023,19500.000000,1616.150549,1819.306000,433.184230,0
127,10,340046.000000,3128124.000000,2211.03979,19500.000000,1594.976119,1819.306000,391.733790,0
128,10,340110.000000,3128124.000000,2182.02222,19500.000000,1576.117713,1819.306000,362.716220,0
129,10,340174.000000,3128124.000000,2138.86011,19500.000000,1559.659344,1819.306000,319.554110,0
130,10,340238.000000,3128124.000000,2084.5542,19500.000000,1545.677680,1819.306000,265.248200,0
131,10,340302.000000,3128124.000000,2043.96692,19500.000000,1534.240436,1819.306000,224.660920,0
132,10,340366.000000,3128124.000000,2024.08777,19500.000000,1525.404844,1819.306000,204.781770,0
133,10,340430.000000,3128124.000000,1988.33521,19500.000000,1519.216299,1819.306000,169.029210,0
134,10,340494.000000,3128124.000000,1930.578,19500.000000,1515.707223,1819.306000,111.272000,0
135,10,340558.000000,3128124.000000,1879.2832,19500.000000,1514.896237,1819.306000,59.977200,0
136,10,340622.000000,3128124.000000,1842.70764,19500.000000,1516.787669,1819.306000,23.401640,0
137,10,340686.000000,3128124.000000,1793.93152,19500.000000,1521.371440,1819.306000,-25.374480,0
138,10,340750.000000,3128124.000000,1773.53894,19500.000000,1528.623329,1819.306000,-45.767060,0
139,10,340814.000000,3128124.000000,1779.22485,19500.000000,1538.505608,1819.306000,-40.081150,0
140,10,340878.000000,3128124.000000,1795.14294,19500.000000,1550.967997,1819.306000,-24.163060,0
141,10,340942.000000,3128124.000000,1834.27661,19500.000000,1565.948898,1819.306000,14.970610,0
142,10,341006.000000,3128124.000000,1876.71167,19500.000000,1583.376827,1819.306000,57.405670,0
143,10,341070.000000,3128124.000000,1917.62915,19500.000000,1603.171980,1819.306000,98.323150,0
144,10,341134.000000,3128124.000000,1952.94983,19500.000000,1625.247865,1819.306000,133.643830,0
145,10,341198.000000,3128124.000000,1984.08984,19500.000000,1649.512912,1819.306000,164.783840,0
146,10,341262.000000,3128124.000000,2023.66504,19500.000000,1675.872033,1819.306000,204.359040,0
147,10,341326.000000,3128124.000000,2066.18213,19500.000000,1704.228064,1819.306000,246.876130,0
148,10,341390.000000,3128124.000000,2109.88159,19500.000000,1734.483069,1819.306000,290.575590,0
149,10,341454.000000,3128124.000000,2158.25781,19500.000000,1766.539482,1819.306000,338.951810,0
150,10,341518.000000,3128124.000000,2212.37744,19501.541093,1800.299447,1819.017656,393.359784,0
151,10,341582.000000,3128124.000000,2262.8064,19524.751000,1834.892357,1814.675000,448.131400,0
152,10,341646.000000,3128124.000000,2312.39575,19524.751000,1870.680014,1814.675000,497.720750,0
153,10,341710.000000,3128124.000000,2359.92188,19524.751000,1907.943779,1814.675000,545.246880,0
154,10,341774.000000,3128124.000000,2417.10083,19524.751000,1946.598884,1814.675000,602.425830,0
155,10,341838.000000,3128124.000000,2482.64575,19524.751000,1986.564110,1814.675000,667.970750,0
156,10,341902.000000,3128124.000000,2543.50586,19524.751000,2027.761996,1814.675000,728.830860,0
